STOP_ID,STOP_NAME,MODE,LONGITUDE,LATITUDE
12415,Fiddes St/Broadhurst Ave,METRO BUS,144.986843,-37.706990
12416,Radford Rd/Glasgow Ave,METRO BUS,144.984039,-37.704995
12417,Godley St/Glasgow Ave,METRO BUS,144.987735,-37.704653
12418,Glasgow Ave/Massey Ave,METRO BUS,144.989761,-37.703957
12419,Amery St/Massey Ave,METRO BUS,144.990140,-37.698322
1242,Oakhill Ave/Queen St,METRO BUS,145.013909,-37.727780
12424,Sheargold Ct/Anstey Ave,METRO BUS,144.978659,-37.692593
12426,Sheargold Ct/Churchill Ave,METRO BUS,144.978584,-37.693267
12428,Riviera Ct/Moira Ave,METRO BUS,144.980425,-37.693948
12430,Lockton Ave/Davidson St,METRO BUS,144.982661,-37.696392
12431,Dawson St/Davidson St,METRO BUS,144.984751,-37.696293
12433,Wilson Bvd/Hughes Pde,METRO BUS,144.994690,-37.698265
12434,Hughes Pde/McFadzean Ave,METRO BUS,144.996420,-37.700142
12435,Hurley St/McFadzean Ave,METRO BUS,144.996899,-37.701736
12436,Glasgow Ave/McFadzean Ave,METRO BUS,144.997264,-37.702914
12437,Botha Ave/McFadzean Ave,METRO BUS,144.997990,-37.705431
12438,O'Donnell St/McFadzean Ave,METRO BUS,144.998042,-37.707289
12439,Chauvel St/Broadhurst Ave,METRO BUS,145.000641,-37.708108
1244,Walsal Ave/Plenty Rd,METRO BUS,145.016977,-37.729319
12440,Leffern Ct/Herrington Ave,METRO BUS,145.194057,-38.108233
12441,Barry St/Whitby St,METRO BUS,145.003353,-37.709749
12442,Leamington St/Whitby St,METRO BUS,145.002981,-37.712176
12443,Heysen Dr/McCormicks Rd,METRO BUS,145.195314,-38.110892
12445,Bay St/St Andrews St,METRO BUS,145.001496,-37.905932
12446,Firbank Grammar/St Andrews St,METRO BUS,144.999177,-37.908010
12447,Brighton Town Hall/Wilson St,METRO BUS,144.998370,-37.910087
12448,Brighton PS/Male St,METRO BUS,145.000823,-37.913175
12449,Church St/Male St,METRO BUS,144.996337,-37.916234
1245,Wellington St/Johnston St,METRO BUS,144.987643,-37.799366
12450,McCormicks Rd/Gamble Rd,METRO BUS,145.193978,-38.113287
12452,Gordon St/New St,METRO BUS,144.993869,-37.929620
12453,Hampton RSL/Holyrood St,METRO BUS,144.996486,-37.932963
12454,St Marys Primary School/Holyrood St ,METRO BUS,144.998993,-37.933258
12455,Hampton Primary School/Holyrood St ,METRO BUS,145.002769,-37.933709
12456,Willis St/Hampton St,METRO BUS,145.002790,-37.936332
12457,Triangle Gardens/Hampton St,METRO BUS,145.001668,-37.942468
12458,Beaumaris Community Centre/Reserve Rd,METRO BUS,145.033612,-37.982036
12459,Long Hollow Heathland/Reserve Rd,METRO BUS,145.033860,-37.980859
1246,George St/Kars St,METRO BUS,145.118749,-38.153064
12460,Beaumaris  Secondary College/Reserve Rd ,METRO BUS,145.034275,-37.978532
12461,Balcombe Rd/Reserve Rd,METRO BUS,145.034811,-37.976802
12462,Beaumaris North Primary School/Reserve Rd ,METRO BUS,145.035406,-37.973279
12464,Reserve Rd/Weatherall Rd,METRO BUS,145.036841,-37.970258
12465,Loretta St/Gamble Rd,METRO BUS,145.189997,-38.112811
12466,Banool St/Weatherall Rd,METRO BUS,145.043592,-37.971073
12467,Victor Ave/Weatherall Rd,METRO BUS,145.046417,-37.971435
12468,Cheltenham Recreation Reserve/Weatherall Rd,METRO BUS,145.051773,-37.972101
12469,Charman Rd/Weatherall Rd,METRO BUS,145.053554,-37.972320
1247,Dorrington Ave/Albert St,METRO BUS,145.025081,-37.726634
12470,Tyntynder Dr/Gamble Rd,METRO BUS,145.187041,-38.112441
12471,Greenwood Dr/Gamble Rd,METRO BUS,145.183578,-38.111351
12472,Dorchester Cres/Greenwood Dr,METRO BUS,145.182257,-38.112656
12473,Wayville Cl/Wells Rd,METRO BUS,145.132994,-38.031076
12474,Enterprize Ave/Wells Rd,METRO BUS,145.134629,-38.033994
12475,Hartwood Ct/Wells Rd,METRO BUS,145.135762,-38.036049
12477,Ashley Park Dr/Wells Rd,METRO BUS,145.138394,-38.040984
12479,Olive Ct/Brolga Ave,METRO BUS,145.138945,-38.049383
12480,Kennedy Ave/Chelsea Park Dr,METRO BUS,145.136832,-38.049133
12481,Teresa Ct/Chelsea Park Dr,METRO BUS,145.134987,-38.047743
12482,First Ave/Thames Prom,METRO BUS,145.132838,-38.046627
12483,Mulkarra Dr/Thames Prom,METRO BUS,145.127388,-38.047180
12484,Beardsworth Ave/Thames Prom,METRO BUS,145.121366,-38.048724
12485,Chelsea Bicentennial Park/Thames Prom,METRO BUS,145.125411,-38.047852
12488,Pillars Rd/Springvale Rd,METRO BUS,145.136238,-38.022214
12489,The Waterways Bvd/Springvale Rd,METRO BUS,145.139618,-38.015599
1249,Howe Ct/Chaleyer St,METRO BUS,145.027955,-37.728214
12490,Governor Rd/Springvale Rd,METRO BUS,145.140991,-38.008583
12491,Keylana Dr/Springvale Rd,METRO BUS,145.142206,-38.002402
12492,Princeton Dr/Springvale Rd,METRO BUS,145.142829,-37.999384
12493,Luzon Way/Callaway Bvd,METRO BUS,144.794121,-37.793936
12495,Wilma Ave/Springvale Rd,METRO BUS,145.156272,-37.930484
12496,Seaview Cres/Springvale Rd,METRO BUS,145.156530,-37.928794
12497,Miles St/Springvale Rd,METRO BUS,145.157227,-37.924578
12498,Wellington Rd/Springvale Rd,METRO BUS,145.158334,-37.919441
12499,Clunies Ross Cres/Springvale Rd,METRO BUS,145.159059,-37.915892
125,McArthur Rd/Burke Rd,METRO BUS,145.063911,-37.777899
1250,Progress Park/Chaleyer St,METRO BUS,145.029765,-37.728416
12500,The Loop/Springvale Rd,METRO BUS,145.159539,-37.913079
12501,Dunlop Rd/Springvale Rd,METRO BUS,145.160042,-37.910212
12502,Police Rd/Wanda St,METRO BUS,145.165839,-37.933725
12503,Suemar St/Wanda St,METRO BUS,145.166238,-37.931442
12504,Carson St/Wanda St,METRO BUS,145.166603,-37.929555
12505,Redfern Cres/Wanda St,METRO BUS,145.167149,-37.926806
12508,High Street Rd/Springvale Rd,METRO BUS,145.166775,-37.873603
12509,Aurisch Ave/Springvale Rd,METRO BUS,145.167412,-37.870837
1251,Caddy Ct/Clingin St,METRO BUS,145.031917,-37.728587
12510,The Boulevard/Springvale Rd,METRO BUS,145.167879,-37.868474
12511,Tolmie Way/Springvale Rd,METRO BUS,145.168508,-37.865104
12512,Highbury Rd/Springvale Rd,METRO BUS,145.169211,-37.862907
12513,Vision Dr/Springvale Rd,METRO BUS,145.168687,-37.857889
12515,Panorama Dr/Springvale Rd,METRO BUS,145.169629,-37.851955
12517,Mock St/Springvale Rd ,METRO BUS,145.170716,-37.845258
12518,Norma Rd/Springvale Rd,METRO BUS,145.171305,-37.841627
12519,Forest Hill Reserve/Springvale Rd,METRO BUS,145.172011,-37.837420
1252,Clingin St/Seston St,METRO BUS,145.034433,-37.729106
12520,Ballarto Rd/Greenwood Dr,METRO BUS,145.181434,-38.115022
12522,Glen Valley Rd/Springvale Rd,METRO BUS,145.172794,-37.833800
12523,Cumberland Ct/Springvale Rd,METRO BUS,145.173227,-37.831446
12524,Pindari Pl/Springvale Rd,METRO BUS,145.173765,-37.828967
12525,High St/Springvale Rd,METRO BUS,145.174166,-37.826999
12527,Carrum Downs Police Station/Ballarto Rd,METRO BUS,145.172707,-38.114616
12528,Lyrebird Dr/Ballarto Rd,METRO BUS,145.169374,-38.114249
12529,Bursaria Cres/Frankston-Dandenong Rd,METRO BUS,145.156354,-38.113550
1253,Sullivan Memorial Park/Seston St,METRO BUS,145.034104,-37.730831
12530,Greenways Ret Village/Frankston-Dandenong Rd,METRO BUS,145.153210,-38.115663
12532,Monterey Bvd/Frankston-Dandenong Rd,METRO BUS,145.148556,-38.118816
12533,Lovegrove Ave/Callaway Bvd,METRO BUS,144.791535,-37.793446
12534,Lorna St/Klauer St,METRO BUS,145.141349,-38.119189
12535,Buna Ave/Wells Rd,METRO BUS,145.134106,-38.124102
12537,Airedale Way/Wentworth Ave,METRO BUS,145.265827,-37.922778
12539,Kemp Ct/Dandelion Dr,METRO BUS,145.268607,-37.921656
1254,Blake St/Seston St,METRO BUS,145.033892,-37.731963
12540,Milfull Cl/Dandelion Dr,METRO BUS,145.269061,-37.919247
12541,Willow Ave/Dandelion Dr,METRO BUS,145.269571,-37.916903
12542,Spruce Dr/Dandelion Dr,METRO BUS,145.267314,-37.915662
12543,Park Ridge Reserve/Dandelion Dr,METRO BUS,145.264121,-37.915498
12545,Jacob Dr/Kelletts Rd,METRO BUS,145.267051,-37.913279
12546,Sherbrooke Community School/Mt Dandenong Tourist Rd,METRO BUS,145.348125,-37.869916
12547,Burwood Hwy/Scoresby Rd,METRO BUS,145.257628,-37.877795
12548,Sherbrooke Rd/Mt Dandenong Tourist Rd,METRO BUS,145.343427,-37.874635
12549,Nobles Lane/Sherbrooke Rd,METRO BUS,145.358531,-37.878479
1255,Seston St/Tyler St,METRO BUS,145.032783,-37.733134
12550,Poets Lane/Sherbrooke Rd,METRO BUS,145.360673,-37.880816
12551,Braeside Ave/Sherbrooke Rd,METRO BUS,145.365005,-37.881336
12552,Monbulk Rd/Sherbrooke Rd,METRO BUS,145.368644,-37.884441
12553,Seaview Ave/Mt Dandenong Tourist Rd,METRO BUS,145.342293,-37.881595
12554,Mt Dandenong Tourist Rd/Old Main Rd,METRO BUS,145.337676,-37.883152
12555,Fernbrook Rd/Mt Dandenong Tourist Rd,METRO BUS,145.340014,-37.885853
12556,Mast Gully Rd/Mt Dandenong Tourist Rd,METRO BUS,145.339350,-37.887078
12557,127 Mt Dandenong Tourist Rd,METRO BUS,145.333117,-37.887125
12558,Hughes St/Mt Dandenong Tourist Rd,METRO BUS,145.328324,-37.886408
12559,Devils Elbow/Mt Dandenong Tourist Rd,METRO BUS,145.326156,-37.893254
1256,Preston North East PS/Tyler St,METRO BUS,145.030169,-37.732892
12561,Gembrook Rd/Main St,METRO BUS,145.553095,-37.952878
12563,Pembroke Dr/Eramosa Rd,METRO BUS,145.163681,-38.222091
12564,Woodlands Dr/Eramosa Rd,METRO BUS,145.158003,-38.221209
12566,Cuckoo Restaurant/Mt Dandenong Tourist Rd,METRO BUS,145.368445,-37.858402
12569,Colehurst Cres/Mt Dandenong Tourist Rd,METRO BUS,145.358926,-37.863227
12570,Sassafras PS/Mt Dandenong Tourist Rd,METRO BUS,145.354400,-37.861776
12571,Prince St/Mt Dandenong Tourist Rd,METRO BUS,145.353320,-37.863320
12572,The Crescent/Mt Dandenong Tourist Rd,METRO BUS,145.350811,-37.868259
12573,Clarkmont Rd/Mt Dandenong Tourist Rd,METRO BUS,145.347701,-37.870081
12574,Hethersett Rd/Mt Dandenong Tourist Rd,METRO BUS,145.346511,-37.870921
12575,Hilton Rd/Mt Dandenong Tourist Rd,METRO BUS,145.344038,-37.872715
12576,Sherbrooke Rd/Mt Dandenong Tourist Rd,METRO BUS,145.342893,-37.875124
12577,Clarkmont Rd/Sherbrooke Rd,METRO BUS,145.343546,-37.875421
12578,Nobles Lane/Sherbrooke Rd,METRO BUS,145.358537,-37.878722
12579,Sherbrooke Lodge Rd/Sherbrooke Rd,METRO BUS,145.359498,-37.880511
12580,Ithaca Rd/Nepean Hwy,METRO BUS,145.102300,-38.163784
12582,Wimborne Ave/Mount Eliza Way,METRO BUS,145.089734,-38.187794
12592,Bungower Rd/Nepean Hwy,METRO BUS,145.056256,-38.220938
12593,Robertson Dr/Nepean Hwy,METRO BUS,145.052698,-38.223708
12596,Frankston Hospital/11 Hastings Rd,METRO BUS,145.130063,-38.150658
12598,Culcairn Dr/Moorooduc Hwy,METRO BUS,145.137498,-38.166105
126,The Boulevard/Burke Rd,METRO BUS,145.065170,-37.787544
1260,Beatrice St/Wood St,METRO BUS,145.026706,-37.735952
12600,Robinsons Rd/Moorooduc Hwy,METRO BUS,145.139477,-38.174490
12601,Rosedale Gr/Moorooduc Hwy,METRO BUS,145.139612,-38.180385
12602,Main St/Nepean Hwy,METRO BUS,145.043823,-38.230517
12603,Seaview Ave/Nepean Hwy,METRO BUS,145.039846,-38.233542
12604,Alameda Ave/Nepean Hwy,METRO BUS,145.037874,-38.235059
12605,Strachans Rd/Nepean Hwy,METRO BUS,145.035983,-38.237424
12606,Hawksburn Cres/Wolf St,METRO BUS,145.235755,-37.875783
12607,Green Island Ave/Nepean Hwy,METRO BUS,145.037426,-38.246225
12608,Craigcare Nursing Home/Nepean Hwy,METRO BUS,145.036562,-38.251564
12609,Craigie Rd/Nepean Hwy,METRO BUS,145.036144,-38.254774
1261,Blake Park/Albert St,METRO BUS,145.023047,-37.741677
12610,Helena St/Nepean Hwy,METRO BUS,145.035457,-38.260782
12611,Balcombe Grammar School/Nepean Hwy,METRO BUS,145.033397,-38.273165
12612,Forest Dr/Nepean Hwy,METRO BUS,145.030984,-38.285478
12614,Potts Lane/Bruce Rd ,METRO BUS,145.008093,-38.302700
12615,Milparinka St/Bruce Rd,METRO BUS,145.001639,-38.304527
12616,Pebble Way/Bruce Rd,METRO BUS,144.997344,-38.304769
1262,Harrow St/Albert St,METRO BUS,145.022490,-37.743857
12625,Seacombe St/Point Nepean Rd,METRO BUS,144.971994,-38.329285
12626,Carrigg St/Point Nepean Rd,METRO BUS,144.969094,-38.330722
12627,Dromana Shops/Point Nepean Rd,METRO BUS,144.966625,-38.331878
12628,Dromana Hub SC/Point Nepean Rd,METRO BUS,144.964166,-38.333097
12629,Heales St/Point Nepean Rd,METRO BUS,144.959480,-38.335394
1263,Ovando St/Albert St,METRO BUS,145.022061,-37.746337
12630,Visitor Information/Point Nepean Rd,METRO BUS,144.955817,-38.337105
12633,McCrae Beach/Point Nepean Rd,METRO BUS,144.938206,-38.344078
12634,Penny Lane/Point Nepean Rd,METRO BUS,144.933785,-38.346253
12635,Coburn Ave/Point Nepean Rd,METRO BUS,144.931968,-38.346969
12636,Albert St/Carlisle St,METRO BUS,144.979812,-37.867046
12639,Carinya Ct/Waverley Rd,METRO BUS,145.132813,-37.885397
1264,Bell St/Albert St,METRO BUS,145.021782,-37.747865
12640,Furness St/Blackburn Rd,METRO BUS,145.152584,-37.826789
12644,Royal Ave/Franklin Rd,METRO BUS,144.717544,-38.324725
12645,Durcell Ave/Franklin Rd,METRO BUS,144.717093,-38.327059
12646,Frimmell Way/Franklin Rd,METRO BUS,144.716702,-38.328961
12647,Franklin Rd/Hotham Rd,METRO BUS,144.716625,-38.331393
12648,Campbells Rd/Hotham Rd,METRO BUS,144.721895,-38.332603
12649,Oxford Rd/Hotham Rd,METRO BUS,144.726565,-38.333613
1265,Raglan St/Albert St,METRO BUS,145.021233,-37.751424
12650,Hurstwood Rd/Hotham Rd,METRO BUS,144.732123,-38.334784
12651,Sorrento Tennis Club/Melbourne Rd,METRO BUS,144.735021,-38.337228
12652,Melbourne Rd/Ocean Beach Rd,METRO BUS,144.736897,-38.339814
12653,Ocean Beach Rd/Kerferd Ave,METRO BUS,144.740024,-38.340433
12654,Watson Rd/Coppin Rd,METRO BUS,144.740393,-38.342918
12655,Bowen Rd/Melbourne Rd,METRO BUS,144.739583,-38.345426
12656,Melbourne Rd/St Pauls Rd,METRO BUS,144.742503,-38.347546
12657,Webster St/St Pauls Rd,METRO BUS,144.744365,-38.345824
12658,Hiskens St/St Pauls Rd,METRO BUS,144.745998,-38.344801
12660,Webster Corner/St Pauls Rd,METRO BUS,144.748357,-38.342882
12661,Salonika St/Point Nepean Rd,METRO BUS,144.750733,-38.343766
12662,Erlandsen Ave/Point Nepean Rd,METRO BUS,144.752720,-38.344615
12663,Calcutta St/Point Nepean Rd,METRO BUS,144.757085,-38.347042
12664,Lister Ave/Point Nepean Rd,METRO BUS,144.759908,-38.347861
12665,Collins Settlement/Point Nepean Rd,METRO BUS,144.761816,-38.350205
12666,Hughes Rd/Point Nepean Rd,METRO BUS,144.762401,-38.353135
12667,Stringer Rd/Point Nepean Rd,METRO BUS,144.766983,-38.357061
12668,Blairgowrie Yacht Squadron/Point Nepean Rd,METRO BUS,144.772006,-38.358941
12669,The Loop/Point Nepean Rd,METRO BUS,144.776541,-38.360325
1267,Collins St/Station St,METRO BUS,145.021378,-37.756645
12670,St Johns Wood Rd/Point Nepean Rd,METRO BUS,144.780254,-38.360918
12671,Revell St/Point Nepean Rd,METRO BUS,144.783643,-38.361631
12672,Adelaide St/Point Nepean Rd,METRO BUS,144.786287,-38.362365
12673,Canterbury Jetty Rd/Point Nepean Rd,METRO BUS,144.788532,-38.363048
12674,Murray St/Point Nepean Rd,METRO BUS,144.791760,-38.363784
12675,Tyrone Ave/Point Nepean Rd,METRO BUS,144.795787,-38.364581
12676,Flinders St/Point Nepean Rd,METRO BUS,144.800028,-38.365508
12677,Centre Dr/Point Nepean Rd,METRO BUS,144.802596,-38.366124
12678,Johns Dr/Point Nepean Rd,METRO BUS,144.805815,-38.366770
1268,Rossmoyne Village/Station St,METRO BUS,145.021465,-37.759737
12680,Elgan Ave/Point Nepean Rd,METRO BUS,144.815309,-38.369245
12681,Dundas St/Point Nepean Rd,METRO BUS,144.820083,-38.369973
12682,Rye Shopping Centre/Point Nepean Rd,METRO BUS,144.822923,-38.370323
12683,Lyons St/Point Nepean Rd,METRO BUS,144.824199,-38.370491
12684,Weir St/Point Nepean Rd,METRO BUS,144.828657,-38.371070
12685,Hygeia St/Point Nepean Rd,METRO BUS,144.831510,-38.370978
12686,Rye Foreshore Reserve/Point Nepean Rd,METRO BUS,144.833480,-38.370934
12687,Shirlow Ave/Point Nepean Rd,METRO BUS,144.837811,-38.370788
12688,Laura St/Point Nepean Rd,METRO BUS,144.842649,-38.370535
12689,Romney Ave/Point Nepean Rd,METRO BUS,144.846844,-38.369936
1269,Clarendon St/Station St,METRO BUS,145.021169,-37.761508
12690,Kevin St/Point Nepean Rd,METRO BUS,144.850637,-38.369420
12691,Keith St/Point Nepean Rd,METRO BUS,144.853189,-38.369026
12692,Carmichael St/Point Nepean Rd,METRO BUS,144.856242,-38.368370
12693,Tootgarook Boat Ramp/Point Nepean Rd,METRO BUS,144.859674,-38.367639
12694,Truemans Rd/Point Nepean Rd,METRO BUS,144.862393,-38.367031
12695,Violet St/Point Nepean Rd,METRO BUS,144.866036,-38.366151
12696,Rose St/Point Nepean Rd,METRO BUS,144.869448,-38.365294
12697,Elizabeth Ave/Point Nepean Rd,METRO BUS,144.873208,-38.364317
12698,Park Ave/Point Nepean Rd,METRO BUS,144.875444,-38.363781
12699,Percival St/Point Nepean Rd,METRO BUS,144.880472,-38.362476
127,Riverside Dr/Burke Rd,METRO BUS,145.064634,-37.790662
1270,John Cain Memorial Park/Station St,METRO BUS,145.020903,-37.762972
12700,Rosebud Hospital/Point Nepean Rd,METRO BUS,144.884476,-38.361350
12701,Boneo Rd/Point Nepean Rd,METRO BUS,144.887143,-38.360560
12702,Rosebud Plaza/Point Nepean Rd,METRO BUS,144.891331,-38.359392
12703,First Ave/Point Nepean Rd,METRO BUS,144.896027,-38.358070
12704,Fourth Ave/Point Nepean Rd,METRO BUS,144.899149,-38.356946
12705,Seventh Ave/Point Nepean Rd,METRO BUS,144.901480,-38.356276
12706,Regent St/Waverley Rd,METRO BUS,145.137138,-37.885709
12707,Sydare Ave/Dandenong Rd,METRO BUS,145.073791,-37.885302
12708,Caulfield Grammar School/Glen Eira Rd,METRO BUS,145.005022,-37.877695
12709,Chapel St/Brighton Rd,METRO BUS,144.989325,-37.871300
1271,Darebin Rd/Station St,METRO BUS,145.020381,-37.765937
12711,Blenheim Ave/Elgar Rd,METRO BUS,145.113779,-37.823840
12712,Surrey Park/Elgar Rd,METRO BUS,145.113246,-37.826481
12713,Piedmont St/Elgar Rd,METRO BUS,145.112733,-37.829672
12714,Venice St/Elgar Rd,METRO BUS,145.112498,-37.831308
12715,Byron St/Elgar Rd,METRO BUS,145.112024,-37.834310
12717,Greenbank Ave/Eley Rd,METRO BUS,145.121857,-37.844453
12718,Swinborne St/Eley Rd,METRO BUS,145.125869,-37.844904
12719,Andrews St/Eley Rd,METRO BUS,145.128395,-37.845206
1272,Christmas St/Station St,METRO BUS,145.020129,-37.767717
12720,Cornfield Gr/Eley Rd,METRO BUS,145.130957,-37.845490
12721,Middleborough Rd/Fulton Rd,METRO BUS,145.135090,-37.841545
12722,Richmond St/Fulton Rd,METRO BUS,145.137979,-37.841906
12723,Harrow St/Fulton Rd,METRO BUS,145.140665,-37.842210
12724,Lucia St/Fulton Rd,METRO BUS,145.144189,-37.842617
12725,Samuel Rd/Fulton Rd,METRO BUS,145.145865,-37.842833
12726,Holland Rd/Fulton Rd,METRO BUS,145.149696,-37.843263
12727,Hawthorn Rd/Holland Rd,METRO BUS,145.150077,-37.845296
12728,Glenfern Ct/Grange Rd,METRO BUS,145.149248,-37.846626
12729,Raven Ct/Grange Rd,METRO BUS,145.147061,-37.846375
1273,Edwin St/Station St,METRO BUS,145.019873,-37.769236
12730,Esplanade/Wilsons Rd,METRO BUS,145.033116,-38.224670
12734,Wills St/Nepean Hwy,METRO BUS,145.038316,-38.234363
12735,Nepean Hwy/Strachans Rd,METRO BUS,145.035018,-38.236336
12737,Napier St/Strachans Rd,METRO BUS,145.030433,-38.232663
12739,Frances Dr/Dunns Rd,METRO BUS,145.042173,-38.255811
1274,Separation St/Station St,METRO BUS,145.019424,-37.772013
12741,Flora Rd/Dunns Rd,METRO BUS,145.044315,-38.250504
12742,Bentons Rd/Dunns Rd,METRO BUS,145.045680,-38.246913
12743,Bentons Square SC/Dunns Rd,METRO BUS,145.046721,-38.244308
12744,Ikara St/Dunns Rd,METRO BUS,145.047778,-38.241523
12745,Maxwell St/Dunns Rd,METRO BUS,145.048836,-38.238729
12746,Civic Reserve/Dunns Rd,METRO BUS,145.050091,-38.235371
1275,Mitchell St/Station St,METRO BUS,145.018956,-37.774664
12752,Lipscombe Park/Kirtain Dr,METRO BUS,145.269404,-37.784053
12753,Arundel St/Midhurst Rd,METRO BUS,145.272040,-37.785470
12754,Maroondah Hwy/Midhurst Rd,METRO BUS,145.273036,-37.787053
12755,Maroondah Hwy/Kent Ave,METRO BUS,145.275821,-37.787436
12756,Somerset Cres/Kent Ave,METRO BUS,145.276856,-37.790308
12757,Croydon PS/Kent Ave,METRO BUS,145.279817,-37.793344
12758,Diane Cres/Manchester Rd,METRO BUS,145.311688,-37.782215
12759,McDermott Ave/Manchester Rd,METRO BUS,145.312144,-37.780140
1276,Duncan St/Station St,METRO BUS,145.018580,-37.776847
12760,Blairgowrie House/Manchester Rd,METRO BUS,145.312987,-37.776520
12761,Commerford Pl/Billanook Way,METRO BUS,145.305085,-37.761068
12762,Mosaic Dr/Gillwell Rd,METRO BUS,144.995508,-37.666205
12765,Bromley Cl/Billanook Way,METRO BUS,145.297966,-37.758153
12767,Brushy Park Rd/Black Springs Rd,METRO BUS,145.291357,-37.755318
12768,Birch Rd/Brushy Park Rd,METRO BUS,145.290538,-37.757343
1277,Fairfield Station/Wingrove St,METRO BUS,145.017649,-37.778949
12770,Highland Dr/Frankston-Flinders Rd,METRO BUS,145.141451,-38.183487
12771,Oakfield Ct/Towerhill Rd,METRO BUS,145.133025,-38.162492
12773,Oxford St/Foot St,METRO BUS,145.130455,-38.157666
12774,Williams St/Foot St,METRO BUS,145.131662,-38.155072
12775,Glenpark Dr/Brushy Park Rd,METRO BUS,145.289901,-37.761344
12776,Holloway Rd/Lyons Rd,METRO BUS,145.289811,-37.763280
12778,Turkeith Cres/Lyons Rd,METRO BUS,145.289263,-37.767373
12779,Exeter Rd/Lyons Rd,METRO BUS,145.288905,-37.769603
1278,Clarke St/Rathmines St,METRO BUS,145.015920,-37.777821
12780,Exeter Rd/Patrick Ave,METRO BUS,145.287345,-37.770310
12781,Wilson Con/Patrick Ave,METRO BUS,145.286995,-37.772162
12782,Palmer Ave/Patrick Ave,METRO BUS,145.286391,-37.774757
12783,Baringa Rd/Warrien Rd,METRO BUS,145.285062,-37.776261
12784,Tatiara Ave/Warrien Rd,METRO BUS,145.284877,-37.777385
12785,Warrien Reserve/Warrien Rd,METRO BUS,145.284254,-37.780260
12786,Ashton Rd/Ferntree Gully Rd,METRO BUS,145.266388,-37.886269
12788,Windermere Dr/Ferntree Gully Rd,METRO BUS,145.262635,-37.888710
12789,Dairy Lane/Ferntree Gully Rd,METRO BUS,145.260526,-37.889905
1279,Bastings St/Rathmines St,METRO BUS,145.016245,-37.776249
12790,Scoresby Rd/Ferntree Gully Rd,METRO BUS,145.257151,-37.892252
12791,Rushdale St/Ferntree Gully Rd,METRO BUS,145.254841,-37.893245
12792,Grayview Ave/Canterbury Rd,METRO BUS,145.260641,-37.827480
12793,Fernwood Ave/Canterbury Rd,METRO BUS,145.256623,-37.826357
12794,Bedford Rd/Canterbury Rd,METRO BUS,145.251061,-37.825166
12795,Heathmont Uniting Church/Canterbury Rd,METRO BUS,145.247194,-37.826775
12796,Heathmont Station/Canterbury Rd,METRO BUS,145.245333,-37.829055
12797,Balfour Ave/Canterbury Rd,METRO BUS,145.240144,-37.832276
12798,Great Ryrie St/Canterbury Rd,METRO BUS,145.237780,-37.832277
